"rent_date","rent_place","using_time","dist","bill_type"
"2019-01-04 12:14:23","ST-56",53,8760,"BIL_014"
"2019-01-04 13:00:23","ST-1191",11,1300,"BIL_002"
"2019-01-04 13:04:09","ST-18",19,3510,"BIL_002"
"2019-01-04 13:00:42","ST-6",24,4790,"BIL_004"
"2019-01-04 13:35:53","ST-56",5,810,"BIL_004"
"2019-01-04 13:44:51","ST-1585",2,600,"BIL_004"
"2019-01-04 13:44:24","ST-523",4,930,"BIL_004"
"2019-01-04 13:01:26","ST-1694",45,3530,"BIL_005"
"2019-01-04 13:10:25","ST-1357",54,3940,"BIL_002"
"2019-01-04 14:13:26","ST-161",2,570,"BIL_014"
"2019-01-04 14:27:13","ST-436",3,290,"BIL_006"
"2019-01-04 14:29:32","ST-1676",2,590,"BIL_005"
"2019-01-04 13:17:22","ST-334",79,0,"BIL_015"
"2019-01-04 14:35:39","ST-513",14,2540,"BIL_015"
"2019-01-04 14:40:08","ST-58",10,1870,"BIL_007"
"2019-01-04 14:46:40","ST-272",20,0,"BIL_014"
"2019-01-04 15:02:09","ST-1197",10,1680,"BIL_005"
"2019-01-04 15:05:44","ST-61",7,680,"BIL_004"
"2019-01-04 15:07:29","ST-867",5,680,"BIL_015"
"2019-01-04 15:12:16","ST-679",13,2900,"BIL_002"
"2019-01-04 15:22:46","ST-493",5,680,"BIL_002"
"2019-01-04 15:32:54","ST-19",3,720,"BIL_004"
"2019-01-04 15:37:18","ST-685",2,410,"BIL_004"
"2019-01-04 15:32:41","ST-894",13,2660,"BIL_005"
"2019-01-04 14:21:36","ST-181",87,1080,"BIL_015"
"2019-01-04 15:46:42","ST-1189",16,3090,"BIL_005"
"2019-01-04 15:19:38","ST-36",44,5090,"BIL_005"
"2019-01-04 15:57:09","ST-857",17,1490,"BIL_005"
"2019-01-04 16:06:42","ST-1158",16,2580,"BIL_005"
"2019-01-04 16:19:13","ST-341",5,1100,"BIL_005"
"2019-01-04 16:04:53","ST-125",23,3650,"BIL_014"
"2019-01-04 16:15:20","ST-187",14,2280,"BIL_015"
"2019-01-04 16:20:36","ST-1218",10,1630,"BIL_004"
"2019-01-04 16:31:50","ST-979",13,2730,"BIL_005"
"2019-01-04 16:43:23","ST-558",19,2860,"BIL_004"
"2019-01-04 16:44:51","ST-446",20,1760,"BIL_015"
"2019-01-04 15:44:21","ST-162",81,1050,"BIL_014"
"2019-01-04 17:10:02","ST-1014",9,1650,"BIL_005"
"2019-01-04 15:40:06","ST-1268",96,10020,"BIL_015"
"2019-01-04 17:16:13","ST-66",6,1000,"BIL_014"
"2019-01-04 17:20:54","ST-406",6,800,"BIL_015"
"2019-01-04 17:25:42","ST-1324",5,1130,"BIL_004"
"2019-01-04 16:19:26","ST-369",75,16020,"BIL_015"
"2019-01-04 17:30:47","ST-763",8,1180,"BIL_004"
"2019-01-04 17:39:42","ST-126",5,910,"BIL_005"
"2019-01-04 17:52:03","ST-1476",7,1250,"BIL_014"
"2019-01-04 18:01:55","ST-797",4,900,"BIL_004"
"2019-01-04 18:05:51","ST-47",9,1270,"BIL_014"
"2019-01-04 18:06:10","ST-103",11,1960,"BIL_004"
"2019-01-04 18:22:33","ST-101",7,1110,"BIL_002"
"2019-01-04 18:30:34","ST-735",7,1070,"BIL_005"
"2019-01-04 18:43:50","ST-979",3,610,"BIL_014"
"2019-01-04 18:40:21","ST-1352",10,1640,"BIL_004"
"2019-01-04 18:31:59","ST-596",19,1830,"BIL_014"
"2019-01-04 18:55:43","ST-435",4,510,"BIL_006"
"2019-01-04 18:57:37","ST-811",2,650,"BIL_015"
"2019-01-04 18:50:19","ST-721",12,1990,"BIL_002"
"2019-01-04 18:21:43","ST-1404",41,3620,"BIL_006"
"2019-01-04 19:00:24","ST-504",4,900,"BIL_004"
"2019-01-04 19:01:32","ST-369",6,1260,"BIL_004"
"2019-01-04 18:04:02","ST-1124",63,830,"BIL_014"
"2019-01-04 19:07:20","ST-883",6,790,"BIL_006"
"2019-01-04 19:10:17","ST-14",6,1180,"BIL_002"
"2019-01-04 18:49:20","ST-128",27,5640,"BIL_004"
"2019-01-04 17:52:30","ST-230",82,13930,"BIL_014"
"2019-01-04 19:11:12","ST-1521",10,1210,"BIL_006"
"2019-01-04 19:03:48","ST-4",20,3410,"BIL_002"
"2019-01-04 19:13:51","ST-810",12,1660,"BIL_005"
"2019-01-04 19:28:29","ST-1212",5,570,"BIL_005"
"2019-01-04 19:33:25","ST-1121",2,500,"BIL_004"
"2019-01-04 19:39:13","ST-904",4,730,"BIL_006"
"2019-01-04 19:44:27","ST-1067",7,1410,"BIL_005"
"2019-01-04 19:51:26","ST-161",3,500,"BIL_004"
"2019-01-04 19:33:26","ST-1662",30,2990,"BIL_008"
"2019-01-04 20:15:25","ST-996",3,0,"BIL_005"
"2019-01-04 19:27:25","ST-87",65,8800,"BIL_014"
"2019-01-04 20:23:21","ST-91",11,1990,"BIL_005"
"2019-01-04 20:20:05","ST-891",15,2680,"BIL_005"
"2019-01-04 20:36:07","ST-1047",7,35020,"BIL_005"
"2019-01-04 20:46:38","ST-759",5,1210,"BIL_004"
"2019-01-04 20:57:59","ST-1286",11,1830,"BIL_004"
"2019-01-04 17:54:41","ST-1720",193,2230,"BIL_012"
"2019-01-04 21:15:58","ST-82",3,610,"BIL_004"
"2019-01-04 21:10:41","ST-575",12,1980,"BIL_014"
"2019-01-04 21:22:02","ST-258",5,1490,"BIL_004"
"2019-01-04 20:15:03","ST-1254",69,2570,"BIL_014"
"2019-01-04 21:30:12","ST-1689",9,820,"BIL_005"
"2019-01-04 20:38:51","ST-3",65,2790,"BIL_014"
"2019-01-04 21:36:45","ST-154",11,2140,"BIL_004"
"2019-01-04 21:37:32","ST-551",12,950,"BIL_002"
"2019-01-04 21:51:00","ST-946",7,1400,"BIL_005"
"2019-01-04 21:53:36","ST-98",6,650,"BIL_005"
"2019-01-04 21:21:03","ST-295",43,11280,"BIL_014"
"2019-01-04 21:55:46","ST-608",10,62500,"BIL_005"
"2019-01-04 22:05:17","ST-276",3,710,"BIL_015"
"2019-01-04 22:09:18","ST-404",13,3530,"BIL_005"
"2019-01-04 22:27:25","ST-496",3,470,"BIL_005"
"2019-01-04 22:20:52","ST-360",9,1610,"BIL_002"
"2019-01-04 22:19:49","ST-1374",15,3370,"BIL_006"
"2019-01-04 22:35:01","ST-1451",5,990,"BIL_005"
"2019-01-04 22:35:27","ST-1267",6,760,"BIL_002"
"2019-01-04 22:32:38","ST-840",9,1520,"BIL_006"
"2019-01-04 21:38:48","ST-29",67,11500,"BIL_014"
"2019-01-04 23:08:18","ST-1285",5,1110,"BIL_014"
"2019-01-04 23:10:38","ST-1284",6,1670,"BIL_006"
"2019-01-04 23:13:53","ST-438",8,1640,"BIL_015"
"2019-01-04 23:27:19","ST-985",15,3100,"BIL_014"
"2019-01-04 23:54:37","ST-1353",8,2370,"BIL_015"
"2019-01-04 23:57:37","ST-297",58,7830,"BIL_008"
"2019-01-04 23:57:35","ST-297",58,7420,"BIL_008"
"2019-01-05 00:01:54","ST-602",5,1060,"BIL_006"
"2019-01-05 00:10:06","ST-794",5,1190,"BIL_015"
"2019-01-05 00:01:29","ST-724",21,1370,"BIL_002"
"2019-01-05 00:21:09","ST-1127",4,0,"BIL_014"
"2019-01-05 00:11:17","ST-520",19,1300,"BIL_005"
"2019-01-05 00:26:26","ST-1417",4,420,"BIL_004"
"2019-01-05 00:45:50","ST-322",10,1880,"BIL_005"
"2019-01-05 01:08:18","ST-1077",9,1100,"BIL_004"
"2019-01-05 00:39:35","ST-1661",42,3750,"BIL_015"
"2019-01-05 01:16:16","ST-341",16,2960,"BIL_015"
"2019-01-05 01:37:02","ST-13",8,1250,"BIL_014"
"2019-01-05 01:37:47","ST-966",10,2440,"BIL_014"
"2019-01-05 01:30:23","ST-906",32,3690,"BIL_006"
"2019-01-05 01:53:22","ST-602",11,1740,"BIL_005"
"2019-01-05 02:05:01","ST-1651",3,700,"BIL_005"
"2019-01-05 02:11:58","ST-835",4,640,"BIL_005"
"2019-01-05 02:04:50","ST-1201",12,2990,"BIL_015"
"2019-01-05 02:05:55","ST-312",30,6670,"BIL_006"
"2019-01-05 02:22:11","ST-593",20,2900,"BIL_004"
"2019-01-05 02:29:23","ST-617",17,2600,"BIL_005"
"2019-01-05 02:29:32","ST-857",28,4570,"BIL_005"
"2019-01-05 02:35:15","ST-147",32,7440,"BIL_004"
"2019-01-05 03:05:00","ST-494",7,910,"BIL_004"
"2019-01-05 03:09:36","ST-787",5,1310,"BIL_004"
"2019-01-05 01:43:11","ST-1273",117,2950,"BIL_014"
"2019-01-05 03:25:06","ST-296",28,4920,"BIL_006"
"2019-01-05 04:15:57","ST-527",2,650,"BIL_004"
"2019-01-05 04:39:39","ST-1122",11,2050,"BIL_004"
"2019-01-05 05:28:35","ST-566",5,350,"BIL_002"
"2019-01-05 05:41:58","ST-11",3,680,"BIL_004"
"2019-01-05 05:57:00","ST-262",5,1340,"BIL_015"
"2019-01-05 06:44:29","ST-1447",13,2760,"BIL_005"
"2019-01-05 05:35:33","ST-1549",128,2850,"BIL_015"
"2019-01-05 07:54:52","ST-231",12,2310,"BIL_004"
"2019-01-05 08:14:45","ST-823",19,4240,"BIL_014"
"2019-01-05 08:40:30","ST-1677",6,1010,"BIL_014"
"2019-01-05 09:00:41","ST-1678",9,1800,"BIL_015"
"2019-01-05 09:05:19","ST-1287",5,940,"BIL_005"
"2019-01-05 09:51:38","ST-52",10,1100,"BIL_004"
"2019-01-05 10:21:07","ST-821",5,1320,"BIL_015"
"2019-01-05 10:21:42","ST-1089",30,2790,"BIL_015"
"2019-01-05 10:39:45","ST-1644",15,3270,"BIL_004"
"2019-01-05 11:06:09","ST-264",8,980,"BIL_004"
"2019-01-05 11:10:08","ST-1497",13,2650,"BIL_005"
"2019-01-05 11:20:57","ST-570",9,2160,"BIL_014"
"2019-01-05 10:27:20","ST-175",69,7560,"BIL_014"
"2019-01-05 11:48:32","ST-1198",2,580,"BIL_015"
"2019-01-05 11:05:17","ST-1343",53,13950,"BIL_015"
"2019-01-05 11:38:34","ST-849",37,10380,"BIL_015"
"2019-01-05 12:18:22","ST-973",5,980,"BIL_004"
"2019-01-05 10:52:47","ST-207",89,23830,"BIL_014"
"2019-01-05 11:41:27","ST-683",47,8640,"BIL_002"
"2019-01-05 12:37:26","ST-1249",11,1590,"BIL_001"
"2019-01-05 12:38:27","ST-1031",10,1670,"BIL_004"
"2019-01-05 12:58:06","ST-1681",3,590,"BIL_005"
"2019-01-05 13:06:43","ST-951",7,1350,"BIL_015"
"2019-01-05 13:02:25","ST-1347",17,2970,"BIL_002"
"2019-01-05 13:09:55","ST-324",18,3390,"BIL_012"
"2019-01-05 12:09:23","ST-495",78,12250,"BIL_016"
"2019-01-05 13:11:08","ST-571",20,3340,"BIL_015"
"2019-01-05 13:29:03","ST-31",5,1120,"BIL_014"
"2019-01-05 13:29:44","ST-1050",11,3050,"BIL_004"
"2019-01-05 13:36:47","ST-1364",7,1480,"BIL_002"
"2019-01-05 12:32:21","ST-544",74,7570,"BIL_016"
"2019-01-05 13:38:51","ST-1631",14,1210,"BIL_005"
"2019-01-05 13:16:08","ST-1333",50,10030,"BIL_014"
"2019-01-05 13:50:23","ST-1374",20,2580,"BIL_006"
"2019-01-05 14:19:43","ST-590",4,1050,"BIL_004"
"2019-01-05 14:33:44","ST-376",18,2620,"BIL_014"
"2019-01-05 14:42:19","ST-1142",18,2310,"BIL_002"
"2019-01-05 13:48:10","ST-884",71,6620,"BIL_016"
"2019-01-05 14:15:42","ST-519",54,250,"BIL_004"
"2019-01-05 14:57:36","ST-683",17,2920,"BIL_004"
"2019-01-05 15:14:13","ST-101",4,1060,"BIL_015"
"2019-01-05 13:51:37","ST-1065",91,4800,"BIL_016"
"2019-01-05 15:05:48","ST-18",18,1640,"BIL_002"
"2019-01-05 15:35:46","ST-1660",5,670,"BIL_014"
"2019-01-05 15:10:40","ST-275",40,9010,"BIL_005"
"2019-01-05 15:46:43","ST-1455",7,1760,"BIL_015"
"2019-01-05 15:44:24","ST-460",11,2310,"BIL_005"
"2019-01-05 15:41:45","ST-108",17,2860,"BIL_014"
"2019-01-05 15:52:13","ST-1699",10,2250,"BIL_002"
"2019-01-05 15:19:14","ST-73",49,2530,"BIL_004"
"2019-01-05 16:03:58","ST-479",13,2310,"BIL_004"
"2019-01-05 16:35:52","ST-1579",2,300,"BIL_005"
"2019-01-05 16:28:38","ST-550",9,1290,"BIL_002"
"2019-01-05 16:50:33","ST-1720",5,1010,"BIL_004"
"2019-01-05 16:49:19","ST-565",14,720,"BIL_004"
"2019-01-05 16:55:17","ST-984",11,1140,"BIL_004"
"2019-01-05 16:55:02","ST-167",14,1860,"BIL_006"
"2019-01-05 16:52:07","ST-25",18,1390,"BIL_006"
"2019-01-05 16:37:41","ST-1079",46,7270,"BIL_004"
"2019-01-05 17:17:53","ST-326",14,2270,"BIL_004"
"2019-01-05 17:18:23","ST-420",13,2450,"BIL_005"
"2019-01-05 17:30:59","ST-1324",5,1170,"BIL_005"
"2019-01-05 16:27:16","ST-919",71,18320,"BIL_014"
"2019-01-05 13:29:13","ST-1376",241,23060,"BIL_016"
"2019-01-05 16:26:20","ST-1678",85,9830,"BIL_012"
"2019-01-05 17:43:55","ST-1136",11,1430,"BIL_004"
"2019-01-05 17:57:11","ST-742",2,600,"BIL_004"
"2019-01-05 17:45:37","ST-1219",29,1780,"BIL_005"
"2019-01-05 18:15:00","ST-28",11,1750,"BIL_014"
"2019-01-05 18:26:08","ST-683",24,4850,"BIL_015"
"2019-01-05 18:31:29","ST-1132",42,9700,"BIL_015"
"2019-01-05 19:12:46","ST-475",22,64460,"BIL_014"
"2019-01-05 19:27:11","ST-1546",13,1500,"BIL_004"
"2019-01-05 19:25:29","ST-389",17,940,"BIL_005"
"2019-01-05 20:01:02","ST-994",14,2610,"BIL_014"
"2019-01-05 20:49:32","ST-413",4,850,"BIL_006"
"2019-01-05 21:15:47","ST-687",7,1210,"BIL_015"
"2019-01-05 20:13:25","ST-919",70,8330,"BIL_016"
"2019-01-05 20:24:43","ST-1332",56,4790,"BIL_016"
"2019-01-05 21:29:44","ST-106",2,710,"BIL_004"
"2019-01-05 21:25:15","ST-131",8,930,"BIL_014"
"2019-01-05 21:15:20","ST-570",31,950,"BIL_004"
"2019-01-05 21:48:02","ST-253",3,740,"BIL_004"
"2019-01-05 22:01:28","ST-56",23,3520,"BIL_006"
"2019-01-05 22:31:28","ST-1007",2,700,"BIL_005"
"2019-01-05 21:49:17","ST-1200",57,6680,"BIL_006"
"2019-01-05 22:46:47","ST-709",2,620,"BIL_015"
"2019-01-05 23:11:38","ST-1226",5,1040,"BIL_014"
"2019-01-05 23:27:57","ST-1075",7,870,"BIL_014"
"2019-01-05 23:59:03","ST-241",17,3910,"BIL_014"
"2019-01-06 00:04:57","ST-567",23,3880,"BIL_006"
"2019-01-06 00:42:59","ST-43",9,2060,"BIL_005"
"2019-01-06 00:45:30","ST-611",7,1250,"BIL_005"
"2019-01-06 00:36:35","ST-873",19,1680,"BIL_004"
"2019-01-06 00:55:39","ST-1254",4,1000,"BIL_015"
"2019-01-06 01:14:16","ST-319",5,780,"BIL_002"
"2019-01-06 01:11:59","ST-857",16,2490,"BIL_004"
"2019-01-06 01:32:03","ST-1353",3,1100,"BIL_004"
"2019-01-06 01:53:25","ST-1411",6,1020,"BIL_015"
"2019-01-06 01:43:47","ST-30",31,0,"BIL_016"
"2019-01-06 02:20:56","ST-699",5,1310,"BIL_005"
"2019-01-06 02:17:58","ST-611",11,1630,"BIL_004"
"2019-01-06 02:20:18","ST-6",12,2010,"BIL_004"
"2019-01-06 02:45:53","ST-293",3,590,"BIL_015"
"2019-01-06 02:09:17","ST-753",53,11510,"BIL_006"
"2019-01-06 03:04:30","ST-912",2,630,"BIL_004"
"2019-01-06 02:33:59","ST-401",41,4590,"BIL_012"
"2019-01-06 03:49:55","ST-10",9,1120,"BIL_004"
"2019-01-06 03:54:09","ST-887",8,1800,"BIL_007"
"2019-01-06 04:11:47","ST-566",15,3030,"BIL_006"
"2019-01-06 05:02:25","ST-19",14,1160,"BIL_015"
"2019-01-06 06:20:56","ST-487",3,740,"BIL_015"
"2019-01-06 06:34:38","ST-116",2,510,"BIL_005"
"2019-01-06 07:53:52","ST-758",3,630,"BIL_004"
"2019-01-06 06:04:15","ST-1549",146,2850,"BIL_015"
"2019-01-06 08:47:50","ST-242",6,780,"BIL_005"
"2019-01-06 09:31:18","ST-9",7,1660,"BIL_005"
"2019-01-06 09:40:04","ST-223",13,2770,"BIL_005"
"2019-01-06 10:24:06","ST-432",4,1090,"BIL_015"
"2019-01-06 10:10:58","ST-597",21,3570,"BIL_006"
"2019-01-06 10:39:11","ST-1616",5,960,"BIL_004"
"2019-01-06 10:40:41","ST-397",4,440,"BIL_004"
"2019-01-06 10:36:43","ST-607",10,1610,"BIL_006"
"2019-01-06 10:51:55","ST-101",10,1190,"BIL_014"
"2019-01-06 11:00:17","ST-496",5,0,"BIL_014"
"2019-01-06 11:00:15","ST-307",6,1120,"BIL_004"
"2019-01-06 11:10:03","ST-155",3,580,"BIL_004"
"2019-01-06 11:22:49","ST-165",5,0,"BIL_015"
"2019-01-06 11:22:06","ST-752",7,1210,"BIL_005"
"2019-01-06 11:33:40","ST-551",6,1010,"BIL_004"
"2019-01-06 10:43:41","ST-1683",66,5930,"BIL_016"
"2019-01-06 12:07:50","ST-363",3,710,"BIL_002"
"2019-01-06 12:10:09","ST-541",3,480,"BIL_004"
"2019-01-06 12:11:35","ST-742",7,1010,"BIL_004"
"2019-01-06 12:24:45","ST-398",2,370,"BIL_006"
"2019-01-06 12:21:18","ST-1644",9,870,"BIL_014"
"2019-01-06 12:24:15","ST-1468",9,1070,"BIL_002"
"2019-01-06 12:39:05","ST-391",2,660,"BIL_005"
"2019-01-06 12:26:46","ST-143",29,3540,"BIL_006"
"2019-01-06 12:27:31","ST-715",31,2240,"BIL_006"
"2019-01-06 13:00:19","ST-375",20,2570,"BIL_014"
"2019-01-06 13:09:45","ST-174",12,1140,"BIL_002"
"2019-01-06 13:16:53","ST-1427",19,3740,"BIL_006"
"2019-01-06 13:32:45","ST-397",10,1810,"BIL_002"
"2019-01-06 12:38:47","ST-1526",66,10510,"BIL_014"
"2019-01-06 13:09:30","ST-1249",37,0,"BIL_007"
"2019-01-06 14:17:32","ST-1319",5,470,"BIL_002"
"2019-01-06 13:47:06","ST-1328",45,9680,"BIL_005"
"2019-01-06 15:03:35","ST-972",3,870,"BIL_004"
"2019-01-06 14:54:58","ST-14",13,1710,"BIL_004"
"2019-01-06 14:50:38","ST-1543",31,3830,"BIL_004"
"2019-01-06 13:49:51","ST-518",98,10740,"BIL_006"
"2019-01-06 14:00:22","ST-495",101,3390,"BIL_015"
"2019-01-06 15:28:13","ST-1657",18,3740,"BIL_005"
"2019-01-06 15:18:14","ST-497",34,4390,"BIL_016"
"2019-01-06 16:00:53","ST-112",7,1360,"BIL_012"
"2019-01-06 15:53:51","ST-212",15,3960,"BIL_015"
"2019-01-06 16:10:12","ST-620",4,480,"BIL_006"
"2019-01-06 16:15:16","ST-360",1,420,"BIL_014"
"2019-01-06 15:52:27","ST-18",25,4150,"BIL_005"
"2019-01-06 16:07:26","ST-840",16,2760,"BIL_006"
"2019-01-06 15:34:49","ST-516",49,1410,"BIL_004"
"2019-01-06 16:41:14","ST-1365",3,910,"BIL_004"
"2019-01-06 15:18:33","ST-60",88,13810,"BIL_016"
"2019-01-06 16:25:21","ST-1696",30,5140,"BIL_006"
"2019-01-06 16:57:50","ST-901",10,1720,"BIL_004"
"2019-01-06 16:34:05","ST-1263",37,4460,"BIL_004"
"2019-01-06 17:25:47","ST-128",7,840,"BIL_006"
"2019-01-06 17:08:35","ST-1204",28,4140,"BIL_012"
"2019-01-06 17:39:59","ST-1643",4,510,"BIL_014"
"2019-01-06 17:25:53","ST-181",18,4340,"BIL_004"
"2019-01-06 17:32:05","ST-417",16,2000,"BIL_005"
"2019-01-06 17:40:48","ST-1129",8,1710,"BIL_004"
"2019-01-06 17:29:17","ST-856",22,2940,"BIL_005"
"2019-01-06 17:56:26","ST-253",3,720,"BIL_004"
"2019-01-06 17:59:20","ST-1650",4,620,"BIL_006"
"2019-01-06 17:51:37","ST-970",23,1930,"BIL_015"
"2019-01-06 18:08:12","ST-749",7,1160,"BIL_015"
"2019-01-06 18:10:14","ST-68",8,1370,"BIL_005"
"2019-01-06 17:58:07","ST-563",25,1150,"BIL_005"
"2019-01-06 18:28:35","ST-498",8,950,"BIL_005"
"2019-01-06 18:15:48","ST-823",23,5840,"BIL_004"
"2019-01-06 18:37:28","ST-295",3,600,"BIL_005"
"2019-01-06 18:28:17","ST-1331",16,3280,"BIL_004"
"2019-01-06 18:45:08","ST-347",13,2570,"BIL_015"
"2019-01-06 19:01:06","ST-342",6,1610,"BIL_004"
"2019-01-06 18:56:52","ST-750",24,5040,"BIL_004"
"2019-01-06 19:42:20","ST-232",5,930,"BIL_002"
"2019-01-06 19:54:01","ST-1123",4,580,"BIL_005"
"2019-01-06 20:07:29","ST-1641",6,760,"BIL_006"
"2019-01-06 20:10:01","ST-1374",7,1480,"BIL_004"
"2019-01-06 19:56:25","ST-758",24,1920,"BIL_002"
"2019-01-06 19:38:37","ST-40",76,5240,"BIL_014"
"2019-01-06 21:16:22","ST-87",13,1190,"BIL_004"
"2019-01-06 20:09:04","ST-241",81,8680,"BIL_016"
"2019-01-06 21:40:04","ST-1526",3,700,"BIL_002"
"2019-01-06 21:05:28","ST-140",44,6560,"BIL_012"
"2019-01-06 21:54:38","ST-6",10,2360,"BIL_004"
"2019-01-06 21:16:57","ST-42",48,8720,"BIL_014"
"2019-01-06 22:19:30","ST-1173",4,570,"BIL_015"
"2019-01-06 20:44:19","ST-99",115,20660,"BIL_016"
"2019-01-06 22:37:48","ST-461",6,1020,"BIL_005"
"2019-01-06 22:44:46","ST-99",4,920,"BIL_004"
"2019-01-06 22:38:29","ST-243",36,4570,"BIL_002"
"2019-01-06 22:57:25","ST-241",18,3860,"BIL_014"
"2019-01-07 00:16:57","ST-1041",8,1170,"BIL_012"
"2019-01-07 00:53:13","ST-124",12,1430,"BIL_004"
"2019-01-07 01:16:41","ST-1061",8,1620,"BIL_004"
"2019-01-07 01:44:45","ST-652",3,870,"BIL_015"
"2019-01-07 02:28:48","ST-1075",5,1650,"BIL_004"
"2019-01-07 02:30:48","ST-393",3,600,"BIL_002"
"2019-01-07 03:08:16","ST-442",17,4340,"BIL_014"
"2019-01-07 04:57:48","ST-1515",7,970,"BIL_005"
"2019-01-07 05:05:32","ST-1661",9,2010,"BIL_015"
"2019-01-07 05:59:01","ST-781",21,3740,"BIL_002"
"2019-01-07 06:16:46","ST-11",27,5810,"BIL_002"
"2019-01-07 06:54:53","ST-38",10,1890,"BIL_004"
"2019-01-07 07:01:34","ST-1504",10,2480,"BIL_004"
"2019-01-07 06:27:36","ST-1378",44,1320,"BIL_002"
"2019-01-07 07:09:20","ST-1440",3,780,"BIL_014"
"2019-01-07 07:10:10","ST-1320",25,6200,"BIL_004"
"2019-01-07 07:29:11","ST-1251",7,1300,"BIL_015"
"2019-01-07 07:37:26","ST-486",2,420,"BIL_004"
"2019-01-07 07:23:33","ST-272",19,3440,"BIL_015"
"2019-01-07 07:42:50","ST-97",6,850,"BIL_015"
"2019-01-07 07:48:20","ST-1546",4,770,"BIL_004"
"2019-01-07 07:45:05","ST-804",8,1700,"BIL_015"
"2019-01-07 08:00:48","ST-118",3,790,"BIL_005"
"2019-01-07 07:52:05","ST-771",14,3380,"BIL_004"
"2019-01-07 08:02:36","ST-864",10,2170,"BIL_004"
"2019-01-07 08:10:59","ST-100",3,600,"BIL_004"
"2019-01-07 08:11:05","ST-1407",12,2580,"BIL_015"
"2019-01-07 07:54:15","ST-558",29,7260,"BIL_005"
"2019-01-07 08:18:41","ST-549",5,990,"BIL_002"
"2019-01-07 08:12:36","ST-293",12,1960,"BIL_005"
"2019-01-07 08:09:53","ST-1227",20,4370,"BIL_002"
"2019-01-07 08:11:18","ST-247",20,980,"BIL_015"
"2019-01-07 08:25:34","ST-442",8,2310,"BIL_004"
"2019-01-07 08:20:18","ST-1135",14,2710,"BIL_004"
"2019-01-07 08:16:49","ST-871",22,4840,"BIL_005"
"2019-01-07 05:45:36","ST-1345",177,4540,"BIL_014"
"2019-01-07 08:42:39","ST-1378",7,2070,"BIL_014"
"2019-01-07 08:50:44","ST-157",1,550,"BIL_005"
"2019-01-07 08:54:54","ST-244",7,1910,"BIL_015"
"2019-01-07 08:55:18","ST-28",11,2260,"BIL_004"
"2019-01-07 09:00:32","ST-232",7,1760,"BIL_004"
"2019-01-07 08:59:47","ST-919",4,0,"BIL_004"
"2019-01-07 09:14:20","ST-128",2,680,"BIL_014"
"2019-01-07 09:30:30","ST-417",9,1290,"BIL_005"
"2019-01-07 09:25:25","ST-1020",21,3550,"BIL_015"
"2019-01-07 09:30:36","ST-1193",22,3660,"BIL_004"
"2019-01-07 09:58:25","ST-287",10,1800,"BIL_002"
"2019-01-07 10:21:50","ST-1425",4,630,"BIL_004"
"2019-01-07 10:09:16","ST-1422",17,4190,"BIL_005"
"2019-01-07 10:48:29","ST-1278",4,810,"BIL_005"
"2019-01-07 10:53:29","ST-288",11,1660,"BIL_002"
"2019-01-07 10:58:10","ST-517",9,1330,"BIL_014"
"2019-01-07 11:13:25","ST-377",5,580,"BIL_005"
"2019-01-07 11:17:11","ST-1376",5,850,"BIL_004"
"2019-01-07 09:40:31","ST-553",107,3040,"BIL_014"
"2019-01-07 10:19:36","ST-1072",65,5260,"BIL_006"
"2019-01-07 11:30:54","ST-82",6,1180,"BIL_004"
"2019-01-07 11:09:13","ST-641",30,1370,"BIL_004"
"2019-01-07 11:52:14","ST-173",8,1610,"BIL_001"
"2019-01-07 11:36:24","ST-763",27,2680,"BIL_015"
"2019-01-07 11:47:35","ST-972",20,1150,"BIL_015"
"2019-01-07 12:16:51","ST-919",2,810,"BIL_005"
"2019-01-07 12:31:17","ST-165",5,480,"BIL_005"
"2019-01-07 11:43:56","ST-145",60,1910,"BIL_015"
"2019-01-07 11:37:20","ST-811",67,2420,"BIL_015"
"2019-01-07 12:28:41","ST-1020",24,2760,"BIL_001"
"2019-01-07 12:52:07","ST-170",3,930,"BIL_005"
"2019-01-07 12:46:12","ST-409",10,1520,"BIL_004"
"2019-01-07 12:50:44","ST-1020",11,2110,"BIL_002"
"2019-01-07 13:10:14","ST-1017",13,2560,"BIL_004"
"2019-01-07 13:01:13","ST-33",24,27420,"BIL_004"
"2019-01-07 13:27:09","ST-102",20,1470,"BIL_015"
"2019-01-07 13:56:16","ST-1065",5,1250,"BIL_001"
"2019-01-07 13:55:14","ST-128",14,2390,"BIL_015"
"2019-01-07 12:34:02","ST-426",99,16630,"BIL_012"
"2019-01-07 13:55:17","ST-555",23,3610,"BIL_001"
"2019-01-07 13:58:21","ST-1221",26,4670,"BIL_002"
"2019-01-07 14:20:51","ST-119",8,1480,"BIL_005"
"2019-01-07 14:27:10","ST-400",12,880,"BIL_014"
"2019-01-07 14:09:27","ST-264",41,2110,"BIL_014"
"2019-01-07 14:18:28","ST-1693",32,7470,"BIL_002"
"2019-01-07 14:50:55","ST-140",27,3310,"BIL_002"
"2019-01-07 14:32:13","ST-398",48,2030,"BIL_005"
"2019-01-07 14:34:19","ST-1338",55,1440,"BIL_014"
"2019-01-07 15:28:50","ST-479",9,1270,"BIL_002"
"2019-01-07 15:23:09","ST-288",23,3800,"BIL_006"
"2019-01-07 14:56:41","ST-1079",57,4340,"BIL_014"
"2019-01-07 14:57:11","ST-279",68,7640,"BIL_014"
