"invoice_no","stock_code","description","quantity","invoice_date","unit_price","customer_id"
"536975","22704","WRAP RED APPLES",25,2010-12-03 14:04:00,0.42,14911
"536975","22705","WRAP GREEN PEARS",25,2010-12-03 14:04:00,0.42,14911
"536975","22748","POPPY'S PLAYHOUSE KITCHEN",6,2010-12-03 14:04:00,2.1,14911
"536975","22745","POPPY'S PLAYHOUSE BEDROOM",6,2010-12-03 14:04:00,2.1,14911
"536975","22746","POPPY'S PLAYHOUSE LIVINGROOM",6,2010-12-03 14:04:00,2.1,14911
"536975","22747","POPPY'S PLAYHOUSE BATHROOM",6,2010-12-03 14:04:00,2.1,14911
"536975","22592","CARDHOLDER HOLLY WREATH METAL",4,2010-12-03 14:04:00,3.75,14911
"536975","21165","BEWARE OF THE CAT METAL SIGN",12,2010-12-03 14:04:00,1.69,14911
"536975","21179","NO JUNK MAIL METAL SIGN",12,2010-12-03 14:04:00,1.25,14911
"536975","21164","HOME SWEET HOME METAL SIGN",6,2010-12-03 14:04:00,2.95,14911
"536975","21484","CHICK GREY HOT WATER BOTTLE",4,2010-12-03 14:04:00,3.45,14911
"536975","22114","HOT WATER BOTTLE TEA AND SYMPATHY",8,2010-12-03 14:04:00,3.95,14911
"536975","84030E","ENGLISH ROSE HOT WATER BOTTLE",4,2010-12-03 14:04:00,4.25,14911
"536975","22113","GREY HEART HOT WATER BOTTLE",8,2010-12-03 14:04:00,3.75,14911
"536975","22112","CHOCOLATE HOT WATER BOTTLE",9,2010-12-03 14:04:00,4.95,14911
"536975","84559A","3D SHEET OF DOG STICKERS",12,2010-12-03 14:04:00,0.85,14911
"536975","84559B","3D SHEET OF CAT STICKERS",12,2010-12-03 14:04:00,0.85,14911
"536975","20981","12 PENCILS TALL TUBE WOODLAND",12,2010-12-03 14:04:00,0.85,14911
"536975","20982","12 PENCILS TALL TUBE SKULLS",12,2010-12-03 14:04:00,0.85,14911
"536983","22331","WOODLAND PARTY BAG + STICKER SET",8,2010-12-03 14:30:00,1.65,12712
"536983","22865","HAND WARMER OWL DESIGN",12,2010-12-03 14:30:00,2.1,12712
"536983","22171","3 HOOK PHOTO SHELF ANTIQUE WHITE",4,2010-12-03 14:30:00,8.5,12712
"536983","22926","IVORY GIANT GARDEN THERMOMETER",4,2010-12-03 14:30:00,5.95,12712
"536983","22914","BLUE COAT RACK PARIS FASHION",3,2010-12-03 14:30:00,4.95,12712
"536983","84849D","HOT BATHS SOAP HOLDER",12,2010-12-03 14:30:00,1.69,12712
"536983","22445","PENCIL CASE LIFE IS BEAUTIFUL",6,2010-12-03 14:30:00,2.95,12712
"536983","16016","LARGE CHINESE STYLE SCISSOR",10,2010-12-03 14:30:00,0.85,12712
"536983","POST","POSTAGE",1,2010-12-03 14:30:00,18,12712
"536990","21992","VINTAGE PAISLEY STATIONERY SET",6,2010-12-03 15:14:00,2.95,12793
"536990","22383","LUNCH BAG SUKI  DESIGN",10,2010-12-03 15:14:00,1.65,12793
"536990","20728","LUNCH BAG CARS BLUE",14,2010-12-03 15:14:00,1.65,12793
"536990","20658","RED RETROSPOT LUGGAGE TAG",12,2010-12-03 15:14:00,1.25,12793
"536990","20669","RED HEART LUGGAGE TAG",12,2010-12-03 15:14:00,1.25,12793
"536990","POST","POSTAGE",1,2010-12-03 15:14:00,28,12793
"536990","20726","LUNCH BAG WOODLAND",10,2010-12-03 15:14:00,1.65,12793
"537026","84375","SET OF 20 KIDS COOKIE CUTTERS",12,2010-12-03 16:35:00,2.1,12395
"537026","21217","RED RETROSPOT ROUND CAKE TINS",2,2010-12-03 16:35:00,9.95,12395
"537026","21212","PACK OF 72 RETROSPOT CAKE CASES",120,2010-12-03 16:35:00,0.42,12395
"537026","21977","PACK OF 60 PINK PAISLEY CAKE CASES",120,2010-12-03 16:35:00,0.42,12395
"537026","22417","PACK OF 60 SPACEBOY CAKE CASES",120,2010-12-03 16:35:00,0.42,12395
"537026","21975","PACK OF 60 DINOSAUR CAKE CASES",48,2010-12-03 16:35:00,0.55,12395
"537026","21976","PACK OF 60 MUSHROOM CAKE CASES",48,2010-12-03 16:35:00,0.55,12395
"537026","22551","PLASTERS IN TIN SPACEBOY",12,2010-12-03 16:35:00,1.65,12395
"537026","85099B","JUMBO BAG RED RETROSPOT",10,2010-12-03 16:35:00,1.95,12395
"537026","22355","CHARLOTTE BAG SUKI DESIGN",10,2010-12-03 16:35:00,0.85,12395
"537026","84992","72 SWEETHEART FAIRY CAKE CASES",24,2010-12-03 16:35:00,0.55,12395
"537026","POST","POSTAGE",2,2010-12-03 16:35:00,18,12395
"537065","22837","HOT WATER BOTTLE BABUSHKA",8,2010-12-05 11:57:00,4.65,12567
"537065","22846","BREAD BIN DINER STYLE RED",1,2010-12-05 11:57:00,16.95,12567
"537065","22892","SET OF SALT AND PEPPER TOADSTOOLS",12,2010-12-05 11:57:00,1.25,12567
"537065","22968","ROSE COTTAGE KEEPSAKE BOX",8,2010-12-05 11:57:00,8.5,12567
"537065","84678","CLASSICAL ROSE SMALL VASE",6,2010-12-05 11:57:00,2.55,12567
"537065","20665","RED RETROSPOT PURSE",6,2010-12-05 11:57:00,2.95,12567
"537065","21786","POLKADOT RAIN HAT",24,2010-12-05 11:57:00,0.42,12567
"537065","21787","RAIN PONCHO RETROSPOT",24,2010-12-05 11:57:00,0.85,12567
"537065","20750","RED RETROSPOT MINI CASES",6,2010-12-05 11:57:00,7.95,12567
"537065","20749","ASSORTED COLOUR MINI CASES",2,2010-12-05 11:57:00,7.95,12567
"537065","21774","DECORATIVE CATS BATHROOM BOTTLE",12,2010-12-05 11:57:00,1.25,12567
"537065","21121","SET/10 RED POLKADOT PARTY CANDLES",24,2010-12-05 11:57:00,1.25,12567
"537065","21439","BASKET OF TOADSTOOLS",12,2010-12-05 11:57:00,1.25,12567
"537065","47566","PARTY BUNTING",5,2010-12-05 11:57:00,4.65,12567
"537065","22727","ALARM CLOCK BAKELIKE RED",4,2010-12-05 11:57:00,3.75,12567
"537065","22726","ALARM CLOCK BAKELIKE GREEN",4,2010-12-05 11:57:00,3.75,12567
"537065","22728","ALARM CLOCK BAKELIKE PINK",4,2010-12-05 11:57:00,3.75,12567
"537065","22729","ALARM CLOCK BAKELIKE ORANGE",4,2010-12-05 11:57:00,3.75,12567
"537065","22243","5 HOOK HANGER RED MAGIC TOADSTOOL",12,2010-12-05 11:57:00,1.65,12567
"537065","22467","GUMBALL COAT RACK",6,2010-12-05 11:57:00,2.55,12567
"537065","22318","FIVE HEART HANGING DECORATION",6,2010-12-05 11:57:00,2.95,12567
"537065","21195","PINK  HONEYCOMB PAPER BALL",6,2010-12-05 11:57:00,2.1,12567
"537065","20725","LUNCH BAG RED RETROSPOT",10,2010-12-05 11:57:00,1.65,12567
"537065","20726","LUNCH BAG WOODLAND",20,2010-12-05 11:57:00,1.65,12567
"537065","20728","LUNCH BAG CARS BLUE",10,2010-12-05 11:57:00,1.65,12567
"537065","21559","STRAWBERRY LUNCH BOX WITH CUTLERY",6,2010-12-05 11:57:00,2.55,12567
"537065","22326","ROUND SNACK BOXES SET OF4 WOODLAND",6,2010-12-05 11:57:00,2.95,12567
"537065","22352","LUNCH BOX WITH CUTLERY RETROSPOT",6,2010-12-05 11:57:00,2.55,12567
"537065","21555","CERAMIC STRAWBERRY TRINKET TRAY",6,2010-12-05 11:57:00,2.55,12567
"537065","21533","RETROSPOT LARGE MILK JUG",3,2010-12-05 11:57:00,4.95,12567
"537065","21539","RED RETROSPOT BUTTER DISH",3,2010-12-05 11:57:00,4.95,12567
"537065","22423","REGENCY CAKESTAND 3 TIER",2,2010-12-05 11:57:00,12.75,12567
"537065","84997A","GREEN 3 PIECE POLKADOT CUTLERY SET",6,2010-12-05 11:57:00,3.75,12567
"537065","84997B","RED 3 PIECE RETROSPOT CUTLERY SET",6,2010-12-05 11:57:00,3.75,12567
"537065","84997C","BLUE 3 PIECE POLKADOT CUTLERY SET",6,2010-12-05 11:57:00,3.75,12567
"537065","84279P","CHERRY BLOSSOM  DECORATIVE FLASK",4,2010-12-05 11:57:00,3.75,12567
"537065","22634","CHILDS BREAKFAST SET SPACEBOY",2,2010-12-05 11:57:00,9.95,12567
"537065","22635","CHILDS BREAKFAST SET DOLLY GIRL",2,2010-12-05 11:57:00,9.95,12567
"537065","22636","CHILDS BREAKFAST SET CIRCUS PARADE",2,2010-12-05 11:57:00,8.5,12567
"537065","22180","RETROSPOT LAMP",4,2010-12-05 11:57:00,9.95,12567
"537065","21980","PACK OF 12 RED RETROSPOT TISSUES",24,2010-12-05 11:57:00,0.29,12567
"537065","21981","PACK OF 12 WOODLAND TISSUES",24,2010-12-05 11:57:00,0.29,12567
"537065","21982","PACK OF 12 SUKI TISSUES",24,2010-12-05 11:57:00,0.29,12567
"537065","22614","PACK OF 12 SPACEBOY TISSUES",24,2010-12-05 11:57:00,0.29,12567
"537065","22615","PACK OF 12 CIRCUS PARADE TISSUES",24,2010-12-05 11:57:00,0.29,12567
"537065","84870B","BLUE GEISHA GIRL",4,2010-12-05 11:57:00,3.75,12567
"537065","84870C","GREEN GEISHA GIRL",4,2010-12-05 11:57:00,3.75,12567
"537065","22554","PLASTERS IN TIN WOODLAND ANIMALS",12,2010-12-05 11:57:00,1.65,12567
"537065","22551","PLASTERS IN TIN SPACEBOY",12,2010-12-05 11:57:00,1.65,12567
"537065","16238","PARTY TIME PENCIL ERASERS",28,2010-12-05 11:57:00,0.21,12567
"537065","85227","SET OF 6 3D KIT CARDS FOR KIDS",12,2010-12-05 11:57:00,0.85,12567
"537065","22632","HAND WARMER RED RETROSPOT",12,2010-12-05 11:57:00,2.1,12567
"537065","21829","DINOSAUR KEYRINGS ASSORTED",36,2010-12-05 11:57:00,0.21,12567
"537065","21556","CERAMIC STRAWBERRY MONEY BOX",6,2010-12-05 11:57:00,2.55,12567
"537065","22644","CERAMIC CHERRY CAKE MONEY BANK",12,2010-12-05 11:57:00,1.45,12567
"537065","22390","PAPERWEIGHT CHILDHOOD MEMORIES",6,2010-12-05 11:57:00,2.55,12567
"537065","22483","RED GINGHAM TEDDY BEAR",6,2010-12-05 11:57:00,2.95,12567
"537065","21054","NURSE'S BAG SOFT TOY",6,2010-12-05 11:57:00,8.95,12567
"537065","21055","TOOL BOX SOFT TOY",6,2010-12-05 11:57:00,8.95,12567
"537065","21892","TRADITIONAL WOODEN CATCH CUP GAME",12,2010-12-05 11:57:00,1.25,12567
"537065","22619","SET OF 6 SOLDIER SKITTLES",4,2010-12-05 11:57:00,3.75,12567
"537065","84963A","PINK PAINTED KASHMIRI CHAIR",4,2010-12-05 11:57:00,42.95,12567
"537065","POST","POSTAGE",9,2010-12-05 11:57:00,18,12567
"537197","22843","BISCUIT TIN VINTAGE GREEN",2,2010-12-05 14:02:00,6.75,12647
"537197","22842","BISCUIT TIN VINTAGE RED",2,2010-12-05 14:02:00,6.75,12647
"537197","22961","JAM MAKING SET PRINTED",12,2010-12-05 14:02:00,1.45,12647
"537197","22962","JAM JAR WITH PINK LID",12,2010-12-05 14:02:00,0.85,12647
"537197","22963","JAM JAR WITH GREEN LID",12,2010-12-05 14:02:00,0.85,12647
"537197","84997D","PINK 3 PIECE POLKADOT CUTLERY SET",6,2010-12-05 14:02:00,3.75,12647
"537197","22199","FRYING PAN RED RETROSPOT",4,2010-12-05 14:02:00,4.25,12647
"537197","22200","FRYING PAN PINK POLKADOT",4,2010-12-05 14:02:00,4.25,12647
"537197","22505","MEMO BOARD COTTAGE DESIGN",4,2010-12-05 14:02:00,4.95,12647
"537197","22507","MEMO BOARD RETROSPOT  DESIGN",4,2010-12-05 14:02:00,4.95,12647
"537197","84050","PINK HEART SHAPE EGG FRYING PAN",6,2010-12-05 14:02:00,1.65,12647
"537197","85055","FRENCH ENAMEL UTENSIL HOLDER",4,2010-12-05 14:02:00,3.75,12647
"537197","84968A","SET OF 16 VINTAGE ROSE CUTLERY",1,2010-12-05 14:02:00,12.75,12647
"537197","POST","POSTAGE",3,2010-12-05 14:02:00,18,12647
"537197","22624","IVORY KITCHEN SCALES",2,2010-12-05 14:02:00,8.5,12647
"537197","22841","ROUND CAKE TIN VINTAGE GREEN",1,2010-12-05 14:02:00,0,12647
"537197","22847","BREAD BIN DINER STYLE IVORY",1,2010-12-05 14:02:00,16.95,12647
"537198","20685","DOORMAT RED RETROSPOT",10,2010-12-05 14:03:00,6.75,12647
"537198","POST","POSTAGE",1,2010-12-05 14:03:00,18,12647
"537201","22781","GUMBALL MAGAZINE RACK",2,2010-12-05 14:19:00,7.65,12472
"537201","22865","HAND WARMER OWL DESIGN",24,2010-12-05 14:19:00,2.1,12472
"537201","22960","JAM MAKING SET WITH JARS",12,2010-12-05 14:19:00,3.75,12472
"537201","22961","JAM MAKING SET PRINTED",12,2010-12-05 14:19:00,1.45,12472
"537201","22962","JAM JAR WITH PINK LID",24,2010-12-05 14:19:00,0.85,12472
"537201","22963","JAM JAR WITH GREEN LID",24,2010-12-05 14:19:00,0.85,12472
"537201","22964","3 PIECE SPACEBOY COOKIE CUTTER SET",18,2010-12-05 14:19:00,2.1,12472
"537201","22972","CHILDREN'S SPACEBOY MUG",12,2010-12-05 14:19:00,1.65,12472
"537201","22973","CHILDREN'S CIRCUS PARADE MUG",12,2010-12-05 14:19:00,1.65,12472
"537201","22975","SPACEBOY CHILDRENS EGG CUP",12,2010-12-05 14:19:00,1.25,12472
"537201","22976","CIRCUS PARADE CHILDRENS EGG CUP",12,2010-12-05 14:19:00,1.25,12472
"537201","22834","HAND WARMER BABUSHKA DESIGN",12,2010-12-05 14:19:00,2.1,12472
"537201","22568","FELTCRAFT CUSHION OWL",4,2010-12-05 14:19:00,3.75,12472
"537201","84375","SET OF 20 KIDS COOKIE CUTTERS",12,2010-12-05 14:19:00,2.1,12472
"537201","22940","FELTCRAFT CHRISTMAS FAIRY",8,2010-12-05 14:19:00,4.25,12472
"537201","22898","CHILDRENS APRON APPLES DESIGN",8,2010-12-05 14:19:00,1.95,12472
"537201","22837","HOT WATER BOTTLE BABUSHKA",4,2010-12-05 14:19:00,4.65,12472
"537201","22968","ROSE COTTAGE KEEPSAKE BOX",2,2010-12-05 14:19:00,9.95,12472
"537201","22816","CARD MOTORBIKE SANTA",12,2010-12-05 14:19:00,0.42,12472
"537201","22818","CARD CHRISTMAS VILLAGE",24,2010-12-05 14:19:00,0.42,12472
"537201","21915","RED  HARMONICA IN BOX",24,2010-12-05 14:19:00,1.25,12472
"537201","21914","BLUE HARMONICA IN BOX",24,2010-12-05 14:19:00,1.25,12472
"537201","22333","RETROSPOT PARTY BAG + STICKER SET",8,2010-12-05 14:19:00,1.65,12472
"537201","20668","DISCO BALL CHRISTMAS DECORATION",24,2010-12-05 14:19:00,0.12,12472
"537201","21817","GLITTER CHRISTMAS TREE",12,2010-12-05 14:19:00,0.85,12472
"537201","22337","ANGEL DECORATION PAINTED ZINC",24,2010-12-05 14:19:00,0.65,12472
"537201","22571","ROCKING HORSE RED CHRISTMAS",24,2010-12-05 14:19:00,0.85,12472
"537201","22572","ROCKING HORSE GREEN CHRISTMAS",24,2010-12-05 14:19:00,0.85,12472
"537201","22579","WOODEN TREE CHRISTMAS SCANDINAVIAN",24,2010-12-05 14:19:00,0.85,12472
"537201","22601","CHRISTMAS RETROSPOT ANGEL WOOD",24,2010-12-05 14:19:00,0.85,12472
"537201","84341B","SMALL PINK MAGIC CHRISTMAS TREE",12,2010-12-05 14:19:00,0.85,12472
"537201","22629","SPACEBOY LUNCH BOX",36,2010-12-05 14:19:00,1.95,12472
"537201","22326","ROUND SNACK BOXES SET OF4 WOODLAND",24,2010-12-05 14:19:00,2.95,12472
"537201","20719","WOODLAND CHARLOTTE BAG",30,2010-12-05 14:19:00,0.85,12472
"537201","22556","PLASTERS IN TIN CIRCUS PARADE",12,2010-12-05 14:19:00,1.65,12472
"537201","22895","SET OF 2 TEA TOWELS APPLE AND PEARS",12,2010-12-05 14:19:00,2.95,12472
"537201","20750","RED RETROSPOT MINI CASES",4,2010-12-05 14:19:00,7.95,12472
"537201","22321","BIRD DECORATION RED RETROSPOT",12,2010-12-05 14:19:00,0.85,12472
"537201","22354","RETROSPOT PADDED SEAT CUSHION",10,2010-12-05 14:19:00,3.75,12472
"537201","22077","6 RIBBONS RUSTIC CHARM",24,2010-12-05 14:19:00,1.65,12472
"537201","85049E","SCANDINAVIAN REDS RIBBONS",12,2010-12-05 14:19:00,1.25,12472
"537201","85049D","BRIGHT BLUES RIBBONS",12,2010-12-05 14:19:00,1.25,12472
"537201","85049F","BABY BOOM RIBBONS",12,2010-12-05 14:19:00,1.25,12472
"537201","85049G","CHOCOLATE BOX RIBBONS",12,2010-12-05 14:19:00,1.25,12472
"537201","22141","CHRISTMAS CRAFT TREE TOP ANGEL",12,2010-12-05 14:19:00,2.1,12472
"537201","22144","CHRISTMAS CRAFT LITTLE FRIENDS",12,2010-12-05 14:19:00,2.1,12472
"537201","22602","CHRISTMAS RETROSPOT HEART WOOD",12,2010-12-05 14:19:00,0.85,12472
"537201","22600","CHRISTMAS RETROSPOT STAR WOOD",12,2010-12-05 14:19:00,0.85,12472
"537201","22595","CHRISTMAS GINGHAM HEART",12,2010-12-05 14:19:00,0.85,12472
"537201","22594","CHRISTMAS GINGHAM TREE",12,2010-12-05 14:19:00,0.85,12472
"537201","22593","CHRISTMAS GINGHAM STAR",12,2010-12-05 14:19:00,0.85,12472
"537201","22573","STAR WOODEN CHRISTMAS DECORATION",12,2010-12-05 14:19:00,0.85,12472
"537201","22574","HEART WOODEN CHRISTMAS DECORATION",12,2010-12-05 14:19:00,0.85,12472
"537201","22577","WOODEN HEART CHRISTMAS SCANDINAVIAN",12,2010-12-05 14:19:00,0.85,12472
"537201","22578","WOODEN STAR CHRISTMAS SCANDINAVIAN",12,2010-12-05 14:19:00,0.85,12472
"537201","20724","RED RETROSPOT CHARLOTTE BAG",20,2010-12-05 14:19:00,0.85,12472
"537201","22423","REGENCY CAKESTAND 3 TIER",4,2010-12-05 14:19:00,12.75,12472
"537201","22328","ROUND SNACK BOXES SET OF 4 FRUITS",12,2010-12-05 14:19:00,2.95,12472
"537201","22631","CIRCUS PARADE LUNCH BOX",12,2010-12-05 14:19:00,1.95,12472
"537201","22080","RIBBON REEL POLKADOTS",10,2010-12-05 14:19:00,1.65,12472
"537201","22079","RIBBON REEL HEARTS DESIGN",10,2010-12-05 14:19:00,1.65,12472
"537201","22078","RIBBON REEL LACE DESIGN",10,2010-12-05 14:19:00,2.1,12472
"537201","22867","HAND WARMER BIRD DESIGN",12,2010-12-05 14:19:00,2.1,12472
"537201","22467","GUMBALL COAT RACK",12,2010-12-05 14:19:00,2.55,12472
"537201","22242","5 HOOK HANGER MAGIC TOADSTOOL",12,2010-12-05 14:19:00,1.65,12472
"537201","22244","3 HOOK HANGER MAGIC GARDEN",12,2010-12-05 14:19:00,1.95,12472
"537201","22245","HOOK, 1 HANGER ,MAGIC GARDEN",12,2010-12-05 14:19:00,0.85,12472
"537201","20914","SET/5 RED RETROSPOT LID GLASS BOWLS",6,2010-12-05 14:19:00,2.95,12472
"537201","POST","POSTAGE",6,2010-12-05 14:19:00,18,12472
"537201","22636","CHILDS BREAKFAST SET CIRCUS PARADE",4,2010-12-05 14:19:00,8.5,12472
"537212","20712","JUMBO BAG WOODLAND ANIMALS",10,2010-12-05 15:21:00,1.95,12720
"537212","20719","WOODLAND CHARLOTTE BAG",10,2010-12-05 15:21:00,0.85,12720
"537212","22554","PLASTERS IN TIN WOODLAND ANIMALS",12,2010-12-05 15:21:00,1.65,12720
"537212","21981","PACK OF 12 WOODLAND TISSUES",24,2010-12-05 15:21:00,0.29,12720
"537212","22960","JAM MAKING SET WITH JARS",6,2010-12-05 15:21:00,4.25,12720
"537212","22961","JAM MAKING SET PRINTED",12,2010-12-05 15:21:00,1.45,12720
"537212","22962","JAM JAR WITH PINK LID",12,2010-12-05 15:21:00,0.85,12720
"537212","22963","JAM JAR WITH GREEN LID",12,2010-12-05 15:21:00,0.85,12720
"537212","21984","PACK OF 12 PINK PAISLEY TISSUES",24,2010-12-05 15:21:00,0.29,12720
"537212","21883","STARS GIFT TAPE",12,2010-12-05 15:21:00,0.65,12720
"537212","22557","PLASTERS IN TIN VINTAGE PAISLEY",12,2010-12-05 15:21:00,1.65,12720
"537212","22197","SMALL POPCORN HOLDER",24,2010-12-05 15:21:00,0.85,12720
"537212","22346","PARTY PIZZA DISH GREEN POLKADOT",12,2010-12-05 15:21:00,0.85,12720
"537212","22344","PARTY PIZZA DISH PINK POLKADOT",12,2010-12-05 15:21:00,0.85,12720
"537212","22345","PARTY PIZZA DISH BLUE POLKADOT",12,2010-12-05 15:21:00,0.85,12720
"537212","22149","FELTCRAFT 6 FLOWER FRIENDS",6,2010-12-05 15:21:00,2.1,12720
"537212","22625","RED KITCHEN SCALES",2,2010-12-05 15:21:00,8.5,12720
"537212","22624","IVORY KITCHEN SCALES",2,2010-12-05 15:21:00,8.5,12720
"537212","22111","SCOTTIE DOG HOT WATER BOTTLE",3,2010-12-05 15:21:00,4.95,12720
"537212","21481","FAWN BLUE HOT WATER BOTTLE",6,2010-12-05 15:21:00,2.95,12720
"537212","84920","PINK FLOWER FABRIC PONY",4,2010-12-05 15:21:00,3.75,12720
"537212","21430","SET/3 RED GINGHAM ROSE STORAGE BOX",4,2010-12-05 15:21:00,3.75,12720
"537212","20677","PINK POLKADOT BOWL",8,2010-12-05 15:21:00,1.25,12720
"537212","21243","PINK  POLKADOT PLATE",8,2010-12-05 15:21:00,1.69,12720
"537212","20718","RED RETROSPOT SHOPPER BAG",10,2010-12-05 15:21:00,1.25,12720
"537212","22386","JUMBO BAG PINK POLKADOT",10,2010-12-05 15:21:00,1.95,12720
"537212","85099B","JUMBO BAG RED RETROSPOT",10,2010-12-05 15:21:00,1.95,12720
"537212","21238","RED RETROSPOT CUP",8,2010-12-05 15:21:00,0.85,12720
"537212","21239","PINK  POLKADOT CUP",8,2010-12-05 15:21:00,0.85,12720
"537212","POST","POSTAGE",4,2010-12-05 15:21:00,18,12720
"537246","22150","3 STRIPEY MICE FELTCRAFT",6,2010-12-06 10:27:00,1.95,12808
"537246","22271","FELTCRAFT DOLL ROSIE",6,2010-12-06 10:27:00,2.95,12808
"537246","21931","JUMBO STORAGE BAG SUKI",10,2010-12-06 10:27:00,1.95,12808
"537246","22411","JUMBO SHOPPER VINTAGE RED PAISLEY",10,2010-12-06 10:27:00,1.95,12808
"537246","20726","LUNCH BAG WOODLAND",10,2010-12-06 10:27:00,1.65,12808
"537246","20728","LUNCH BAG CARS BLUE",10,2010-12-06 10:27:00,1.65,12808
"537246","POST","POSTAGE",1,2010-12-06 10:27:00,28,12808
"537250","84030E","ENGLISH ROSE HOT WATER BOTTLE",4,2010-12-06 10:43:00,4.25,12708
"537250","21216","SET 3 RETROSPOT TEA,COFFEE,SUGAR",4,2010-12-06 10:43:00,4.95,12708
"537250","22326","ROUND SNACK BOXES SET OF4 WOODLAND",6,2010-12-06 10:43:00,2.95,12708
"537250","20675","BLUE POLKADOT BOWL",8,2010-12-06 10:43:00,1.25,12708
"537250","21240","BLUE POLKADOT CUP",8,2010-12-06 10:43:00,0.85,12708
"537250","20676","RED RETROSPOT BOWL",8,2010-12-06 10:43:00,1.25,12708
"537250","21238","RED RETROSPOT CUP",8,2010-12-06 10:43:00,0.85,12708
"537250","21242","RED RETROSPOT PLATE",8,2010-12-06 10:43:00,1.69,12708
"537250","21244","BLUE POLKADOT PLATE",8,2010-12-06 10:43:00,1.69,12708
"537250","22467","GUMBALL COAT RACK",6,2010-12-06 10:43:00,2.55,12708
"537250","22082","RIBBON REEL STRIPES DESIGN",10,2010-12-06 10:43:00,1.65,12708
"537250","22328","ROUND SNACK BOXES SET OF 4 FRUITS",6,2010-12-06 10:43:00,2.95,12708
"537250","21484","CHICK GREY HOT WATER BOTTLE",4,2010-12-06 10:43:00,3.45,12708
"537250","POST","POSTAGE",1,2010-12-06 10:43:00,18,12708
"C537333","22636","CHILDS BREAKFAST SET CIRCUS PARADE",-4,2010-12-06 12:00:00,8.5,12474
"537368","20749","ASSORTED COLOUR MINI CASES",4,2010-12-06 12:40:00,7.95,14911
"537368","20750","RED RETROSPOT MINI CASES",4,2010-12-06 12:40:00,7.95,14911
"537368","22776","SWEETHEART CAKESTAND 3 TIER",2,2010-12-06 12:40:00,9.95,14911
"537368","82494L","WOODEN FRAME ANTIQUE WHITE",6,2010-12-06 12:40:00,2.95,14911
"537368","22147","FELTCRAFT BUTTERFLY HEARTS",12,2010-12-06 12:40:00,1.45,14911
"537368","22150","3 STRIPEY MICE FELTCRAFT",6,2010-12-06 12:40:00,1.95,14911
"537368","22569","FELTCRAFT CUSHION BUTTERFLY",8,2010-12-06 12:40:00,3.75,14911
"537368","22570","FELTCRAFT CUSHION RABBIT",8,2010-12-06 12:40:00,3.75,14911
"537368","22568","FELTCRAFT CUSHION OWL",4,2010-12-06 12:40:00,3.75,14911
"537368","22210","WOOD STAMP SET BEST WISHES",12,2010-12-06 12:40:00,1.65,14911
"537368","22189","CREAM HEART CARD HOLDER",8,2010-12-06 12:40:00,3.95,14911
"537368","21648","ASSORTED TUTTI FRUTTI SMALL PURSE",24,2010-12-06 12:40:00,1.25,14911
"537368","84375","SET OF 20 KIDS COOKIE CUTTERS",12,2010-12-06 12:40:00,2.1,14911
"537368","20975","12 PENCILS SMALL TUBE RED RETROSPOT",24,2010-12-06 12:40:00,0.65,14911
"537368","C2","CARRIAGE",1,2010-12-06 12:40:00,50,14911
"537378","22697","GREEN REGENCY TEACUP AND SAUCER",12,2010-12-06 13:06:00,2.95,14911
"537378","22423","REGENCY CAKESTAND 3 TIER",12,2010-12-06 13:06:00,12.75,14911
"537378","21363","HOME SMALL WOOD LETTERS",3,2010-12-06 13:06:00,4.95,14911
"537378","22339","CHRISTMAS TREE PAINTED ZINC",24,2010-12-06 13:06:00,0.65,14911
"537378","22338","STAR DECORATION PAINTED ZINC",24,2010-12-06 13:06:00,0.65,14911
"537378","22336","DOVE DECORATION PAINTED ZINC",24,2010-12-06 13:06:00,0.65,14911
"537378","22571","ROCKING HORSE RED CHRISTMAS",36,2010-12-06 13:06:00,0.85,14911
"537378","22595","CHRISTMAS GINGHAM HEART",36,2010-12-06 13:06:00,0.85,14911
"537378","22594","CHRISTMAS GINGHAM TREE",36,2010-12-06 13:06:00,0.85,14911
"537378","22593","CHRISTMAS GINGHAM STAR",36,2010-12-06 13:06:00,0.85,14911
"537378","22576","SWALLOW WOODEN CHRISTMAS DECORATION",36,2010-12-06 13:06:00,0.85,14911
"537378","22574","HEART WOODEN CHRISTMAS DECORATION",36,2010-12-06 13:06:00,0.85,14911
"537378","22573","STAR WOODEN CHRISTMAS DECORATION",36,2010-12-06 13:06:00,0.85,14911
"537378","22082","RIBBON REEL STRIPES DESIGN",20,2010-12-06 13:06:00,1.65,14911
"537378","21754","HOME BUILDING BLOCK WORD",8,2010-12-06 13:06:00,5.95,14911
"537378","84945","MULTI COLOUR SILVER T-LIGHT HOLDER",72,2010-12-06 13:06:00,0.85,14911
"537378","22119","PEACE WOODEN BLOCK LETTERS",6,2010-12-06 13:06:00,6.95,14911
"537378","22627","MINT KITCHEN SCALES",6,2010-12-06 13:06:00,8.5,14911
"537378","22699","ROSES REGENCY TEACUP AND SAUCER",12,2010-12-06 13:06:00,2.95,14911
